title,url,date,date_parsed,event_type,score,reasons
PM Bennett's Holocaust Martyrs' and Heroes' Remembrance Day Speech at Yad Vashem,https://www.gov.il/en/pages/event_yadvashem270422,2022-04-27,2022-04-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Hosts Holocaust Survivor Aliza Landau in Zikaron Basalon Event,https://www.gov.il/en/pages/event_memory270422,2022-04-27,2022-04-27,no_netanyahu,-100,no Netanyahu mention
Prime Minister Bennett Meets with Bundestag President Barbel Bas,https://www.gov.il/en/pages/event_germany270422,2022-04-27,2022-04-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with US President Joe Biden,https://www.gov.il/en/pages/spoke_biden240422,2022-04-24,2022-04-24,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Mimouna Remarks,https://www.gov.il/en/pages/event_mimouna230422,2022-04-23,2022-04-23,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with UNSG Antonio Guterres,https://www.gov.il/en/pages/spoke_un230422,2022-04-23,2022-04-23,no_netanyahu,-100,no Netanyahu mention
PM Bennett Decides to Prevent MK Itamar Ben-Gvir from going to Damascus Gate in Jerusalem,https://www.gov.il/en/pages/spoke_gate200422,2022-04-20,2022-04-20,no_netanyahu,-100,no Netanyahu mention
Joint Statement from PM Bennett and Health Minister Nitzan Horowitz,https://www.gov.il/en/pages/spoke_joint200422,2022-04-20,2022-04-20,no_netanyahu,-100,no Netanyahu mention
Statement by PM Bennett,https://www.gov.il/en/pages/spoke_statement180422,2022-04-18,2022-04-18,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Security Assessment,https://www.gov.il/en/pages/spoke_security170422,2022-04-17,2022-04-17,no_netanyahu,-100,no Netanyahu mention
PM Bennett Visits Border Police Undercover Unit on the Occasion of Passover,https://www.gov.il/en/pages/event_visit150422,2022-04-15,2022-04-15,no_netanyahu,-100,no Netanyahu mention
"PM Bennett: ""Even people with very different views deeply love the State of Israel and this land""",https://www.gov.il/en/pages/spoke_conference130422,2022-04-13,2022-04-13,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Participates in the Dedication of the First Rehabilitative Hospital in the South – ADI Negev-Nahalat Eran,https://www.gov.il/en/pages/event_hospital120422,2022-04-12,2022-04-12,no_netanyahu,-100,no Netanyahu mention
PM Naftali Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start100422,2022-04-10,2022-04-10,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Prime Minister Bennett's and Interior Minister Shaked's NIS 500 Million+ Plan to Develop the City of Harish,https://www.gov.il/en/pages/event_charish100422,2022-04-10,2022-04-10,no_netanyahu,-100,no Netanyahu mention
"Joint Statement by the PM Naftali Bennett, Foreign Minister Yair Lapid, and Welfare and Social Affairs Minister Meir Cohen: Cabinet Approves Proposal to Evaluate Revoking Support Payments for Israeli Citizens who Engage in Terrorist Activity",https://www.gov.il/en/pages/spoke_joint100422,2022-04-10,2022-04-10,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Communique,https://www.gov.il/en/pages/spoke_cabinet100422,2022-04-10,2022-04-10,no_netanyahu,-100,no Netanyahu mention
"PM Bennett Visits People who were Wounded in the Dizengoff Street Terrorist Attack, at TA Sourasky Medical Center (Ichilov)",https://www.gov.il/en/pages/event_dizengoff090422,2022-04-09,2022-04-09,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Statement at the Kirya in Tel Aviv with Defense Minister Gantz and Public Security Minister Barlev,https://www.gov.il/en/pages/spoke_statement080422,2022-04-08,2022-04-08,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Situation Assessment following Last Night's Terrorist Attack in Tel Aviv,https://www.gov.il/en/pages/spoke_assessment080422,2022-04-08,2022-04-08,no_netanyahu,-100,no Netanyahu mention
PM Bennett Updated on Overnight Developments,https://www.gov.il/en/pages/spoke_developments080422,2022-04-08,2022-04-08,no_netanyahu,-100,no Netanyahu mention
Statement by PM Bennett,https://www.gov.il/en/pages/spoke_telaviv080422,2022-04-08,2022-04-08,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Security Consultation,https://www.gov.il/en/pages/spoke_security080422,2022-04-08,2022-04-08,no_netanyahu,-100,no Netanyahu mention
PM Bennett Visits IDF Judea and Samaria Division HQ,https://www.gov.il/en/pages/event_division050422,2022-04-05,2022-04-05,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Speaks with Indian Prime Minister Narendra Modi,https://www.gov.il/en/pages/spoke_india040422,2022-04-04,2022-04-04,no_netanyahu,-100,no Netanyahu mention
"Prime Minister Naftali Bennett Visits those wounded in the Counter-Terrorist Operation in Jenin over the Weekend, at Rambam Hospital",https://www.gov.il/en/pages/event_rambam040422,2022-04-04,2022-04-04,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with King Abdullah II of Jordan,https://www.gov.il/en/pages/spoke_abdullah030422,2022-04-03,2022-04-03,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Visits ISA Samaria Brigade HQ and Tours the Security Fence together with ISA Director Ronen Bar and IDF Central Command CO Maj.-Gen. Yehuda Fox,https://www.gov.il/en/pages/event_isa030422,2022-04-03,2022-04-03,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Discussion at ISA HQ,https://www.gov.il/en/pages/spokeisa020422,2022-04-02,2022-04-02,no_netanyahu,-100,no Netanyahu mention
Historic Agreement: Israel and the United Arab Emirates (UAE) have Completed Negotiations on a Bilateral Free Trade Agreement,https://www.gov.il/en/pages/spoke_uae010422,2022-04-01,2022-04-01,no_netanyahu,-100,no Netanyahu mention
PM Bennett Spoke Last Night with US President Joe Biden,https://www.gov.il/en/pages/spoke_biden310322,2022-03-31,2022-03-31,no_netanyahu,-100,no Netanyahu mention
PM Bennett and Public Security Minister Barlev Agree on a NIS 181 Million Emergency Supplement to Strengthen the Israel Police,https://www.gov.il/en/pages/spoke_police310322,2022-03-31,2022-03-31,no_netanyahu,-100,no Netanyahu mention
Recorded Statement by PM Bennett,https://www.gov.il/en/pages/spoke_statement300322,2022-03-30,2022-03-30,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Communique,https://www.gov.il/en/pages/spoke_cabinet300322,2022-03-30,2022-03-30,no_netanyahu,-100,no Netanyahu mention
Statement by PM Bennett,https://www.gov.il/en/pages/spoke_terror290322,2022-03-29,2022-03-29,no_netanyahu,-100,no Netanyahu mention
PM Bennett to Hold Security Consultation at 22:00,https://www.gov.il/en/pages/spoke_consultation290322,2022-03-29,2022-03-29,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Security Consultation,https://www.gov.il/en/pages/spoke_consultation2_290322,2022-03-29,2022-03-29,no_netanyahu,-100,no Netanyahu mention
Recorded Statement by PM Bennett,https://www.gov.il/en/pages/event_recorded_statement290322,2022-03-29,2022-03-29,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Security Situation Assessment,https://www.gov.il/en/pages/spoke_assessment280322,2022-03-28,2022-03-28,no_netanyahu,-100,no Netanyahu mention
Statement by PM Bennett,https://www.gov.il/en/pages/spoke_condolences280322,2022-03-28,2022-03-28,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Situation Assessment in Hadera after the Terrorist Attack,https://www.gov.il/en/pages/event_update270322,2022-03-27,2022-03-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Meets with Security Officials in Hadera,https://www.gov.il/en/pages/event_police270322,2022-03-27,2022-03-27,no_netanyahu,-100,no Netanyahu mention
Statements by PM Bennett and US Secretary of State Antony Blinken,https://www.gov.il/en/pages/event_blinken2270322,2022-03-27,2022-03-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Meets with US Secretary of State Antony Blinken,https://www.gov.il/en/pages/event_blinken270322,2022-03-27,2022-03-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start270322,2022-03-27,2022-03-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Convenes Meeting of the Ministerial Committee on the Fight against Crime and Violence in the Arab Sector,https://www.gov.il/en/pages/spoke_crime230322,2022-03-23,2022-03-23,no_netanyahu,-100,no Netanyahu mention
PM Bennett is now completing his diplomatic visit to Egypt after meeting with the leaders of Egypt and the United Arab Emirates,https://www.gov.il/en/pages/event_egypt220322,2022-03-22,2022-03-22,no_netanyahu,-100,no Netanyahu mention
"PM Bennett: ""We will take strong action against terrorists""",https://www.gov.il/en/pages/spoke_terror220322,2022-03-22,2022-03-22,no_netanyahu,-100,no Netanyahu mention
PM Bennett Attends BGI Airport Departure Ceremony for the Israeli Aid Delegation that will Establish a Field Hospital in Ukraine,https://www.gov.il/en/pages/event_hospital210322,2022-03-21,2022-03-21,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Nowruz Greeting to the Iranian People,https://www.gov.il/en/pages/spoke_nowruz200322,2022-03-20,2022-03-20,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start200322,2022-03-20,2022-03-20,no_netanyahu,-100,no Netanyahu mention
PM Bennett to Visit India in Early April at the Invitation of Indian Prime Minister Narendra Modi,https://www.gov.il/en/pages/spoke_india190322,2022-03-19,2022-03-19,no_netanyahu,-100,no Netanyahu mention
Joint Announcement from PM Bennett and Foreign Minister Yair Lapid,https://www.gov.il/en/pages/spoke_announcement180322,2022-03-18,2022-03-18,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Consultation Following the Increase in COVID-19 Infection Rates in Several Locations around the World,https://www.gov.il/en/pages/spoke_corona160322,2022-03-16,2022-03-16,no_netanyahu,-100,no Netanyahu mention
Israel and Egypt Agree to Start Direct Flights between Tel Aviv and Sharm el-Sheikh,https://www.gov.il/en/pages/event_egypt160322,2022-03-16,2022-03-16,no_netanyahu,-100,no Netanyahu mention
PM Bennett to Hold Consultation Tomorrow on Increase in Global Infection Rates,https://www.gov.il/en/pages/spoke_corona150322,2022-03-15,2022-03-15,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves Plan to Establish a Field Hospital in Ukraine,https://www.gov.il/en/pages/spoke_ukraine_hospital140322,2022-03-14,2022-03-14,no_netanyahu,-100,no Netanyahu mention
"Cabinet Approves Plan for the Integration of Aliyah from Ukraine, Russia and the Countries of the Region",https://www.gov.il/en/pages/spoke_aliyah140322,2022-03-14,2022-03-14,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start140322,2022-03-14,2022-03-14,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with Ukrainian President Volodymyr Zelensky,https://www.gov.il/en/pages/spoke_zelensky120322,2022-03-12,2022-03-12,no_netanyahu,-100,no Netanyahu mention
PM Bennett Addresses the Ministerial Committee on Aliyah and Integration,https://www.gov.il/en/pages/spoke_com_aliyah100322,2022-03-10,2022-03-10,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with UN Secretary-General Antonio Guterres,https://www.gov.il/en/pages/spoke_un100322,2022-03-10,2022-03-10,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Meets with Former US Vice President Mike Pence,https://www.gov.il/en/pages/event_pence080322,2022-03-08,2022-03-08,no_netanyahu,-100,no Netanyahu mention
Joint Statement by Prime Minister Bennett and Aliyah and Integration Minister Tamano Shete,https://www.gov.il/en/pages/spoke_spiegler070322,2022-03-07,2022-03-07,no_netanyahu,-100,no Netanyahu mention
"PM Naftali Bennett to Ministerial Aliyah and Integration Committee: ""The State of Israel is a refuge for Jews in distress. We will carry out this sacred task this time as well.""",https://www.gov.il/en/pages/event_aliyah070322,2022-03-07,2022-03-07,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with Ukrainian President Volodymyr Zelenskyy,https://www.gov.il/en/pages/spoke_phone060322,2022-03-06,2022-03-06,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start060322,2022-03-06,2022-03-06,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with International Atomic Energy Agency (IAEA) Director General Rafael Mariano Grossi,https://www.gov.il/en/pages/spoke_atomice030322,2022-03-03,2022-03-03,no_netanyahu,-100,no Netanyahu mention
PM Naftali Bennett's Remarks on the Situation in Ukraine at the Cybertech Global TLV 2022 Conference,https://www.gov.il/en/pages/event_cyber030322,2022-03-03,2022-03-03,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with Canadian PM Justin Trudeau,https://www.gov.il/en/pages/spoke_trudeau020322,2022-03-02,2022-03-02,no_netanyahu,-100,no Netanyahu mention
"PM Bennett and German Chancellor Olaf Scholz Announce Strategic Cooperation between Israel and Germany: ""A Significant Upgrade in Relations""",https://www.gov.il/en/pages/event_germany020322,2022-03-02,2022-03-02,no_netanyahu,-100,no Netanyahu mention
PM Bennett and German Chancellor Olaf Scholz Visit the Yad Vashem Holocaust History Center,https://www.gov.il/en/pages/event_yad_vashem020322,2022-03-02,2022-03-02,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Welcomes German Chancellor Olaf Scholz at Yad Vashem,https://www.gov.il/en/pages/event_scholz020322,2022-03-02,2022-03-02,no_netanyahu,-100,no Netanyahu mention
PM Naftali Bennett Meets with Masa Israel Journey Participants from Ukraine,https://www.gov.il/en/pages/event_masa010322,2022-03-01,2022-03-01,no_netanyahu,-100,no Netanyahu mention
PM Bennett Remarks at the Mossad ‘Advanced Technologies and Innovation’ Event,https://www.gov.il/en/pages/event_tech010322,2022-03-01,2022-03-01,no_netanyahu,-100,no Netanyahu mention
PM Bennett Sends Condolences to the Family of Roman Brodsky,https://www.gov.il/en/pages/spoke_ukraine280222,2022-02-28,2022-02-28,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start270222,2022-02-27,2022-02-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spoke_putin270222,2022-02-27,2022-02-27,no_netanyahu,-100,no Netanyahu mention
PM Bennett Holds Assessment of the Situation Regarding the Escalation between Russia and Ukraine,https://www.gov.il/en/pages/spoke_ukraine240222,2022-02-24,2022-02-24,no_netanyahu,-100,no Netanyahu mention
PM Bennett Addresses the IDF Officer's Course Graduation Ceremony,https://www.gov.il/en/pages/event_officer240222,2022-02-24,2022-02-24,no_netanyahu,-100,no Netanyahu mention
PM Bennett Meets with US Congressional Delegation,https://www.gov.il/en/pages/event_aipac220222,2022-02-22,2022-02-22,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Meets with US Congressional Delegation,https://www.gov.il/en/pages/event_mccarty210222,2022-02-21,2022-02-21,no_netanyahu,-100,no Netanyahu mention
PM Bennett Addresses the Conference of Presidents of Major American Jewish Organizations,https://www.gov.il/en/pages/event_president200222,2022-02-20,2022-02-20,no_netanyahu,-100,no Netanyahu mention
PM Bennett and Health Minister Horowitz Decide to Ease Coronavirus Restrictions: Skies to Open for Foreign Tourism as of 1 March; Tests in Schools to be Concluded Gradually,https://www.gov.il/en/pages/spoke_corona_health200222,2022-02-20,2022-02-20,no_netanyahu,-100,no Netanyahu mention
PM Bennett's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spoke_start200222,2022-02-20,2022-02-20,no_netanyahu,-100,no Netanyahu mention
PM Bennett Appoints Brig.-Gen. (ret.) Gaby Portnoy as Director General of the Israel National Cyber Directorate,https://www.gov.il/en/pages/spoke_cyber170222,2022-02-17,2022-02-17,no_netanyahu,-100,no Netanyahu mention
PM Naftali Bennett Meets with Democratic Congressional Delegation Led by US House of Representatives Speaker Nancy Pelosi,https://www.gov.il/en/pages/event_democratic_party170222,2022-02-17,2022-02-17,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Convenes Discussion on Easing Coronavirus Restrictions,https://www.gov.il/en/pages/spoke_corona170222,2022-02-17,2022-02-17,no_netanyahu,-100,no Netanyahu mention
Prime Minister Naftali Bennett Commends Australia’s Upcoming Decision to Declare Hamas a Terror Group in its Entirety,https://www.gov.il/en/pages/spoke_australia170222,2022-02-17,2022-02-17,no_netanyahu,-100,no Netanyahu mention
PM Bennett Received by an Honor Guard at the Palace of Bahraini Crown Prince and Prime Minister Salman bin Hamad al-Khalifa,https://www.gov.il/en/pages/event_bahrainpmo150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
PM Bennett Meets with Bahraini Jewish Community Leaders,https://www.gov.il/en/pages/event_bahrain150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
PM Bennett Meets with US Fifth Fleet Commander VADM Brad Cooper in Bahrain,https://www.gov.il/en/pages/event_usa150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
"PM Bennett Meets with Bahraini Foreign, Industry and Transportation Ministers",https://www.gov.il/en/pages/bahrain_ministers150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
PM Naftali Bennett Meets with Bahraini Crown Prince and Prime Minister Salman bin Hamad al-Khalifa,https://www.gov.il/en/pages/event_bahrain__150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
"PM Bennett Meets with the King of Bahrain, Hamad bin Isa Al Khalifa",https://www.gov.il/en/pages/event_king150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
JOINT STATEMENT: Israeli PM Bennett visits the Kingdom of Bahrain,https://www.gov.il/en/pages/spoke_joint_statement150222,2022-02-15,2022-02-15,no_netanyahu,-100,no Netanyahu mention
History in Bahrain - PM Bennett just landed for the first official visit of an Israeli Prime Minister to Bah,https://www.gov.il/en/pages/event_manama140222,2022-02-14,2022-02-14,no_netanyahu,-100,no Netanyahu mention
PM Bennett Departs on Historic First Visit to Bahrain,https://www.gov.il/en/pages/event_bahrain140222,2022-02-14,2022-02-14,no_netanyahu,-100,no Netanyahu mention
PM Bennett will Depart Today for the First Official Visit of an Israeli Prime Minister to Bahrain in Israel’s History,https://www.gov.il/en/pages/spoke_bahrain140222,2022-02-14,2022-02-14,no_netanyahu,-100,no Netanyahu mention
